periodo,fecha,hora,autopista,banda_y_o_ramal,pk,condiciones_meteorologicas,superficie_de_la_via,lesionados,fallecidos,tipo_de_siniestro,moto,liviano,bus,camion,B_Fallecidos,B_Lesionados,moto_o_liviano_involucrado,camion_o_bus_involucrado
201902,2/23/2019,17,AV. CANTILO,ASCENDENTE,10300,LLUVIOSO,MOJADA/HUMEDA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201902,2/23/2019,22,AU DELLEPIANE,ASCENDENTE,2500,BUENO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201902,2/24/2019,7,AV. CANTILO,ASCENDENTE,9900,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201902,2/24/2019,8,AU PERITO MORENO,DESCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201902,2/24/2019,17,AU ILLIA,DESCENDENTE,700,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201902,2/25/2019,17,AU FRONDIZI,DESCENDENTE,3000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201902,2/26/2019,6,DIST. 9 DE JULIO,RAMAL 1,-,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201902,2/26/2019,10,AU 25 DE MAYO,ASCENDENTE,5700,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,1,0,0,0,1,1,0
201902,2/26/2019,10,AU PERITO MORENO,ASCENDENTE,4200,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201902,2/26/2019,13,AU 25 DE MAYO,ASCENDENTE,800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201902,2/27/2019,7,AU PERITO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,0,1,1
201902,2/27/2019,8,AU PERITO MORENO,ASCENDENTE,5700,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201902,2/27/2019,14,AV. CANTILO,ASCENDENTE,10000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201902,2/28/2019,16,AU DELLEPIANE,DESCENDENTE,3000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201903,3/1/2019,15,AU FRONDIZI,DESCENDENTE,3500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/1/2019,16,AU 25 DE MAYO,DESCENDENTE,6400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201903,3/3/2019,7,AU FRONDIZI,DESCENDENTE,2100,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201903,3/3/2019,11,AU DELLEPIANE,ASCENDENTE,900,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/3/2019,12,AU DELLEPIANE,ASCENDENTE,0,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/3/2019,18,DIST. 9 DE JULIO,RAMAL 3,-,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/3/2019,19,AU 25 DE MAYO,DESCENDENTE,0,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201903,3/3/2019,19,AV. LUGONES,DESCENDENTE,4400,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201903,3/3/2019,22,AV. CANTILO,ASCENDENTE,8500,BUENO,SECA,0,0,CON DOS O MAS VEHICULOS-IMPACTO TRASERO,0,2,0,0,0,0,1,0
201903,3/5/2019,13,AV. LUGONES,DESCENDENTE,6800,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201903,3/5/2019,15,AU PERITO MORENO,DESCENDENTE,700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201903,3/5/2019,21,AU DELLEPIANE,ASCENDENTE,1200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201903,3/5/2019,22,AU DELLEPIANE,ASCENDENTE,600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/5/2019,22,AU DELLEPIANE,ASCENDENTE,800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,1,1,1
201903,3/6/2019,1,AU DELLEPIANE,ASCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201903,3/6/2019,9,AV. LUGONES,DESCENDENTE,4400,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/6/2019,10,AV. LUGONES,DESCENDENTE,7900,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/8/2019,20,AU DELLEPIANE,DESCENDENTE,2900,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,3,0,0,0,0,1,0
201903,3/8/2019,22,AU FRONDIZI,DESCENDENTE,2500,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201903,3/9/2019,4,AU 25 DE MAYO,ASCENDENTE,8100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/9/2019,8,AU ILLIA,DESCENDENTE,1500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201903,3/9/2019,8,AU 25 DE MAYO,DESCENDENTE,1300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201903,3/9/2019,21,AV. LUGONES,DESCENDENTE,10300,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/10/2019,0,AU ILLIA,ASCENDENTE,2500,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/10/2019,12,AU ILLIA,ASCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/11/2019,8,AU DELLEPIANE,ASCENDENTE,2700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201903,3/11/2019,17,AV. LUGONES,DESCENDENTE,4800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,1,1,0,0,0,0,1,0
201903,3/12/2019,17,AV. LUGONES,DESCENDENTE,9100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/13/2019,7,AU PERITO MORENO,ASCENDENTE,500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,3,0,0,0,0,1,1,0
201903,3/13/2019,7,AU PERITO MORENO,DESCENDENTE,200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/13/2019,18,AU ILLIA,DESCENDENTE,2200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/14/2019,15,AU PERITO MORENO,ASCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,2,0,1,1,1
201903,3/14/2019,15,AU PERITO MORENO,ASCENDENTE,1000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/14/2019,16,AU PERITO MORENO,ASCENDENTE,1900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201903,3/14/2019,17,AU PERITO MORENO,ASCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/14/2019,20,AU PERITO MORENO,DESCENDENTE,4000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,1,0,0,1,1,1
201903,3/15/2019,10,AU DELLEPIANE,ASCENDENTE,2600,BUENO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/15/2019,14,AU ILLIA,ASCENDENTE,6200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201903,3/16/2019,14,AU FRONDIZI,ASCENDENTE,1100,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/16/2019,22,AU FRONDIZI,ASCENDENTE,1300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/17/2019,9,AU DELLEPIANE,DESCENDENTE,1000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201903,3/17/2019,13,AU DELLEPIANE,ASCENDENTE,900,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201903,3/18/2019,7,AU 25 DE MAYO,ASCENDENTE,9000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/18/2019,13,AV. LUGONES,DESCENDENTE,9800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201903,3/18/2019,16,AU PERITO MORENO,DESCENDENTE,1600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201903,3/20/2019,9,AU PERITO MORENO,ASCENDENTE,4500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/20/2019,13,AV. CANTILO,ASCENDENTE,7900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201903,3/21/2019,14,AU 25 DE MAYO,ASCENDENTE,6900,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/21/2019,15,AU PERITO MORENO,DESCENDENTE,5800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/22/2019,4,AU 25 DE MAYO,ASCENDENTE,100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201903,3/22/2019,8,AV. LUGONES,DESCENDENTE,10100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,2,0,0,0,0,1,1,0
201903,3/22/2019,13,AV. LUGONES,DESCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201903,3/22/2019,15,TRANSICION RAMAL 3,RAMAL DE ENLACE,200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201903,3/23/2019,2,AU PERITO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201903,3/23/2019,2,AV. LUGONES,DESCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201903,3/24/2019,12,AU PERITO MORENO,DESCENDENTE,500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,0,1,1
201903,3/25/2019,8,AU DELLEPIANE,ASCENDENTE,500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201903,3/25/2019,9,AU ILLIA,ASCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201903,3/25/2019,11,AU 25 DE MAYO,DESCENDENTE,5400,BUENO,SECA,4,0,COLISION CON DOS O MAS VEHICULOS,0,0,1,3,0,1,0,1
201903,3/26/2019,7,DIST. 9 DE JULIO,RAMAL 3,-,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/26/2019,9,AU ILLIA,DESCENDENTE,2200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201903,3/27/2019,9,AU 25 DE MAYO,ASCENDENTE,800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,0,0,0,1,0
201903,3/27/2019,10,AU 25 DE MAYO,DESCENDENTE,2300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201903,3/27/2019,18,AV. LUGONES,DESCENDENTE,9200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/28/2019,22,AU DELLEPIANE,ASCENDENTE,1700,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201903,3/29/2019,7,AU 25 DE MAYO,ASCENDENTE,3900,BUENO,MOJADA/HUMEDA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201903,3/29/2019,10,AU DELLEPIANE,ASCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201903,3/29/2019,10,AU ILLIA,DESCENDENTE,4100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,1,0,1,1,1
201903,3/29/2019,19,AV. LUGONES,PTE. LABRUBNA,8600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201903,3/29/2019,22,AU DELLEPIANE,ASCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201903,3/30/2019,8,AU 25 DE MAYO,ASCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201903,3/31/2019,2,AU ILLIA,ASCENDENTE,800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201903,3/31/2019,10,AU PERITO MORENO,DESCENDENTE,3500,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201903,3/31/2019,21,TRANSICION RAMAL 2,RAMAL DE ENLACE,-,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/1/2019,7,AU 25 DE MAYO,ASCENDENTE,8700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/1/2019,8,AU DELLEPIANE,ASCENDENTE,3700,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/1/2019,16,AV. LUGONES,DESCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/2/2019,8,AU FRONDIZI,DESCENDENTE,2500,BUENO,SECA,3,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201904,4/2/2019,10,AU PERITO MORENO,DESCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/3/2019,9,AU 25 DE MAYO,ASCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/3/2019,13,AV. CANTILO,ASCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201904,4/4/2019,0,AU FRONDIZI,ASCENDENTE,400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201904,4/4/2019,3,AU FRONDIZI,DESCENDENTE,3200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/4/2019,16,AU 25 DE MAYO,DESCENDENTE,1100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/4/2019,18,AU 25 DE MAYO,DESCENDENTE,3000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/5/2019,8,AU PERITO MORENO,ASCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,0,1,0,0,0,1,1
201904,4/5/2019,11,AU DELLEPIANE,ASCENDENTE,3200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/5/2019,13,AU 25 DE MAYO,DESCENDENTE,6800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/5/2019,13,AU FRONDIZI,ASCENDENTE,2800,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/5/2019,17,AU 25 DE MAYO,ASCENDENTE,8100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/5/2019,19,AU PERITO MORENO,DESCENDENTE,2100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/6/2019,11,AU FRONDIZI,DESCENDENTE,3000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/6/2019,13,AU DELLEPIANE,DESCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201904,4/7/2019,2,AU 25 DE MAYO,DESCENDENTE,2800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201904,4/7/2019,16,AU FRONDIZI,DESCENDENTE,2600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201904,4/7/2019,22,DIST. 9 DE JULIO,RAMAL 3,-,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201904,4/8/2019,8,AV. LUGONES,DESCENDENTE,8000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201904,4/8/2019,9,AU 25 DE MAYO,DESCENDENTE,5900,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/8/2019,15,AU 25 DE MAYO,ASCENDENTE,2000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/9/2019,18,AU PERITO MORENO,DESCENDENTE,3400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/10/2019,9,AU ILLIA,ASCENDENTE,2500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/10/2019,9,AV. LUGONES,DESCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,2,1,0,0,0,0,1,0
201904,4/10/2019,20,AU PERITO MORENO,DESCENDENTE,3100,LLUVIOSO,MOJADA/HUMEDA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201904,4/11/2019,6,AU 25 DE MAYO,DESCENDENTE,5000,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/11/2019,8,AU DELLEPIANE,ASCENDENTE,2500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/11/2019,8,AU PERITO MORENO,ASCENDENTE,5000,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201904,4/11/2019,9,AV. LUGONES,DESCENDENTE,6500,LLUVIOSO,MOJADA/HUMEDA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201904,4/13/2019,19,AV. LUGONES,DESCENDENTE,4700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201904,4/14/2019,9,TRANSICION RAMAL 3,RAMAL DE ENLACE,-,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/14/2019,13,AU 25 DE MAYO,DESCENDENTE,2100,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/14/2019,16,AU FRONDIZI,ASCENDENTE,3500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201904,4/16/2019,7,AU DELLEPIANE,ASCENDENTE,2200,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/16/2019,9,AU PERITO MORENO,ASCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,0,0,0,1,0
201904,4/16/2019,14,AV. LUGONES,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201904,4/16/2019,15,AU 25 DE MAYO,DESCENDENTE,2300,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,1,0,0,0,1,1,0
201904,4/16/2019,17,AU PERITO MORENO,ASCENDENTE,5700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,1,0,0,1,1,1
201904,4/16/2019,19,AU 25 DE MAYO,DESCENDENTE,7300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201904,4/17/2019,9,AU 25 DE MAYO,ASCENDENTE,700,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/17/2019,10,AU 25 DE MAYO,ASCENDENTE,6100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/17/2019,18,AU FRONDIZI,DESCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201904,4/17/2019,22,AU 25 DE MAYO,DESCENDENTE,8600,BUENO,SECA,0,1,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,1,0,1,1
201904,4/18/2019,14,TRANSICION RAMAL 3,RAMAL DE ENLACE,-,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/18/2019,16,AU DELLEPIANE,DESCENDENTE,100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/19/2019,0,AV. LUGONES,DESCENDENTE,5000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201904,4/20/2019,18,AU DELLEPIANE,DESCENDENTE,700,BUENO,SECA,3,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201904,4/21/2019,7,AU PERITO MORENO,DESCENDENTE,300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,0,1,1
201904,4/21/2019,12,AV. LUGONES,DESCENDENTE,6900,BUENO,SECA,7,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201904,4/21/2019,20,AU PERITO MORENO,DESCENDENTE,4900,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/22/2019,6,AU DELLEPIANE,ASCENDENTE,400,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201904,4/22/2019,19,AU 25 DE MAYO,DESCENDENTE,2700,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,1,0,0,0,1,1,0
201904,4/23/2019,14,AU 25 DE MAYO,DESCENDENTE,6800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201904,4/23/2019,14,AV. LUGONES,DESCENDENTE,9600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201904,4/23/2019,18,AU 25 DE MAYO,DESCENDENTE,1000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,0,0,0,1,0
201904,4/23/2019,23,AU PERITO MORENO,DESCENDENTE,4900,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201904,4/25/2019,10,AU FRONDIZI,ASCENDENTE,2600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/25/2019,17,AU DELLEPIANE,DESCENDENTE,4700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/25/2019,21,AU PERITO MORENO,ASCENDENTE,400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201904,4/26/2019,9,AU 25 DE MAYO,DESCENDENTE,7600,LLUVIOSO,MOJADA/HUMEDA,2,0,OTRO,0,1,0,1,0,1,1,1
201904,4/26/2019,10,AU PERITO MORENO,DESCENDENTE,1500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201904,4/26/2019,15,AU DELLEPIANE,DESCENDENTE,600,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201904,4/26/2019,17,AU 25 DE MAYO,DESCENDENTE,4800,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/26/2019,19,AU 25 DE MAYO,DESCENDENTE,4800,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201904,4/26/2019,19,AU 25 DE MAYO,DESCENDENTE,1500,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201904,4/27/2019,0,AU FRONDIZI,ASCENDENTE,3200,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201904,4/27/2019,5,AU PERITO MORENO,ASCENDENTE,600,LLUVIOSO,MOJADA/HUMEDA,3,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,1,0,0,0,1,1,0
201904,4/27/2019,7,AU FRONDIZI,DESCENDENTE,1600,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
